Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth CSF-A (m),CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Mg-Ka Area,Al-Ka Area,Si-Ka Area,P -Ka Area,S -Ka Area,Cl-Ka Area,Ar-Ka Area,K -Ka Area,Ca-Ka Area,Ti-Ka Area,Cr-Ka Area,Mn-Ka Area,Fe-Ka Area,Rh-La-Coh Area,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1536,A,4,H,2,A,260,25.26,25.174,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126924,-28,2883,96666,211,2701,62566,-3698,21962,20568,10775,266,1885,120251,41805,XRF2,1,10/7/2019,13:30:06,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,280,25.28,25.194,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126947,0,2962,95179,105,2653,63069,-3656,21514,20032,11011,233,1658,121450,41314,XRF2,1,10/7/2019,13:30:22,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,300,25.3,25.214,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129079,-11,3138,100354,218,2971,62596,-3578,22395,20950,11039,146,1633,124010,41355,XRF2,1,10/7/2019,13:30:38,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,320,25.32,25.234,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129562,19,3436,104376,172,2659,60561,-3353,22939,21168,11485,18,1631,125359,41428,XRF2,1,10/7/2019,13:30:55,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,340,25.34,25.254,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128691,14,3041,100821,258,2911,61685,-3538,22584,20684,10972,177,1658,125100,41763,XRF2,1,10/7/2019,13:31:11,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,360,25.36,25.274,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128348,-5,3131,102471,165,2652,59944,-3591,22024,20422,10771,485,1581,127536,40981,XRF2,1,10/7/2019,13:31:27,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,380,25.38,25.294,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129718,4,3109,101077,260,2701,62013,-3471,22568,20951,10917,-67,1684,128779,41168,XRF2,1,10/7/2019,13:31:43,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,400,25.4,25.314,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128468,19,3194,103358,239,2762,61273,-3579,22022,20421,10992,142,1804,122872,41193,XRF2,1,10/7/2019,13:31:59,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,420,25.42,25.334,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,127576,12,3016,100279,297,2604,61890,-3568,22128,20091,10509,91,1616,121352,41142,XRF2,1,10/7/2019,13:32:15,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,440,25.44,25.354,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,127889,17,2850,97133,223,2678,61919,-3459,21722,20194,10681,66,1780,125072,41708,XRF2,1,10/7/2019,13:32:31,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,460,25.46,25.374,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126995,8,2816,94854,115,2691,63091,-3885,21584,19692,10801,90,1732,121604,41933,XRF2,1,10/7/2019,13:32:47,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,480,25.48,25.394,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,125492,-40,2581,90851,214,2658,65026,-3514,21396,19850,10236,-171,1579,117464,41711,XRF2,1,10/7/2019,13:33:03,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,500,25.5,25.414,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,123296,-66,2225,81709,177,2919,67860,-3525,19559,18500,9631,-164,1550,113658,42612,XRF2,1,10/7/2019,13:33:19,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,520,25.52,25.434,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,124923,8,2393,84125,198,3103,66872,-3252,20806,19449,10524,-117,1605,119174,42373,XRF2,1,10/7/2019,13:33:35,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,540,25.54,25.454,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126630,-6,2572,90223,207,2916,65282,-3575,21656,20435,10696,125,1774,122065,42386,XRF2,1,10/7/2019,13:33:51,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,560,25.56,25.474,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,124077,-41,2339,84509,222,3221,68055,-3686,20119,18732,9814,-120,1235,114803,42360,XRF2,1,10/7/2019,13:34:07,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,580,25.58,25.494,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,124887,-16,2567,84301,254,3204,66854,-3733,21316,19120,10310,-147,1798,117470,42491,XRF2,1,10/7/2019,13:34:23,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,600,25.6,25.514,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126201,10,2619,89350,170,2898,66426,-3541,20664,19718,10506,-115,1710,117671,42540,XRF2,1,10/7/2019,13:34:39,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,620,25.62,25.534,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126753,-40,2756,93395,180,2848,63102,-3412,22071,19939,10591,19,1291,123012,41403,XRF2,1,10/7/2019,13:34:56,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,640,25.64,25.554,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126974,-1,3002,93940,290,3016,63982,-3488,21783,20130,10812,352,1572,122580,41561,XRF2,1,10/7/2019,13:35:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,660,25.66,25.574,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,127733,-17,2750,97247,128,2881,62495,-3987,21823,20348,10953,127,2059,123422,41679,XRF2,1,10/7/2019,13:35:29,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,680,25.68,25.594,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128163,9,3005,100574,171,2841,60693,-3748,22615,20310,11097,325,1766,125148,41507,XRF2,1,10/7/2019,13:35:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,700,25.7,25.614,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,127995,-28,3111,99352,179,2638,59722,-3536,23423,20474,11806,350,1888,127663,41070,XRF2,1,10/7/2019,13:36:01,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,720,25.72,25.634,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130049,-22,2980,97235,273,2734,61563,-3625,23207,20721,11373,257,1901,136056,40689,XRF2,1,10/7/2019,13:36:17,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,740,25.74,25.654,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,133117,31,3766,105881,333,2639,58410,-3504,26034,22357,12861,180,2239,142151,41053,XRF2,1,10/7/2019,13:36:33,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,760,25.76,25.674,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130506,17,3634,99477,224,2648,59539,-3377,25595,21952,12600,206,1779,135572,40897,XRF2,1,10/7/2019,13:36:49,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,780,25.78,25.694,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129692,-6,3566,99382,183,2675,59258,-3381,24982,22021,12293,392,1734,133920,40715,XRF2,1,10/7/2019,13:37:05,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,800,25.8,25.714,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131556,-33,3423,99737,209,2671,59659,-3604,25306,22965,12552,412,2033,138142,41265,XRF2,1,10/7/2019,13:37:21,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,820,25.82,25.734,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132804,4,3488,100762,233,2667,59059,-3508,25244,23056,12712,216,2088,145488,40702,XRF2,1,10/7/2019,13:37:37,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,840,25.84,25.754,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130846,6,3383,97125,162,2595,59313,-3313,25249,23161,12829,413,2066,139134,40832,XRF2,1,10/7/2019,13:37:53,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,860,25.86,25.774,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132353,12,3426,100994,178,2664,59525,-3869,25248,23044,12601,236,1940,138786,41644,XRF2,1,10/7/2019,13:38:09,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,880,25.88,25.794,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129686,-8,3125,92742,275,2999,62568,-3497,23586,22351,12050,348,1830,131585,41852,XRF2,1,10/7/2019,13:38:25,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,900,25.9,25.814,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130032,19,3351,95489,247,3004,61014,-3598,24474,22365,12207,255,2087,135873,41287,XRF2,1,10/7/2019,13:38:41,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,920,25.92,25.834,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129249,29,2901,88336,188,3031,62100,-3413,24118,21989,12421,319,1752,138197,41675,XRF2,1,10/7/2019,13:38:57,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,940,25.94,25.854,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131387,8,3261,94048,216,3181,62058,-3457,24719,22839,12531,303,1889,139506,41807,XRF2,1,10/7/2019,13:39:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,960,25.96,25.874,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131317,5,3242,92426,229,2910,63516,-3367,24505,23055,12689,217,1930,138521,41588,XRF2,1,10/7/2019,13:39:29,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,980,25.98,25.894,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131607,92,3102,91074,253,3041,63654,-3408,24789,23210,12600,-51,2098,141883,41429,XRF2,1,10/7/2019,13:39:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1000,26,25.914,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130846,-9,2987,87832,223,2904,64157,-3255,24024,21950,12445,417,1940,142652,41282,XRF2,1,10/7/2019,13:40:01,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1020,26.02,25.934,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,133511,16,3483,98330,238,2760,60290,-3407,25374,23416,13036,466,2240,148545,40974,XRF2,1,10/7/2019,13:40:17,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1040,26.04,25.954,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132315,29,3274,95239,242,3169,60355,-3629,25742,24009,13222,465,2024,144329,41565,XRF2,1,10/7/2019,13:40:33,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1060,26.06,25.974,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130539,40,3180,90533,142,2917,62498,-3385,24601,22659,12447,186,1820,139655,41587,XRF2,1,10/7/2019,13:40:49,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1080,26.08,25.994,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128346,-18,2554,82453,210,3265,66631,-3552,22284,21245,11487,-76,1642,131545,42576,XRF2,1,10/7/2019,13:41:05,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1100,26.1,26.014,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132550,31,3513,99025,223,3203,61096,-3494,25118,22775,12853,446,1930,141022,41096,XRF2,1,10/7/2019,13:41:20,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1120,26.12,26.034,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132291,-26,3388,98243,299,3200,61141,-3567,25071,22676,12695,343,2036,139841,41406,XRF2,1,10/7/2019,13:41:36,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1140,26.14,26.054,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128368,0,2989,90315,257,2996,63623,-3268,23198,20360,11392,32,1793,130096,41253,XRF2,1,10/7/2019,13:41:53,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1160,26.16,26.074,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,132515,-19,3520,101657,274,2887,60800,-3666,25620,22550,12828,326,2074,138363,41436,XRF2,1,10/7/2019,13:42:09,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1180,26.18,26.094,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131824,14,3326,97986,294,2973,61178,-3440,25117,21394,12496,413,1701,136989,42425,XRF2,1,10/7/2019,13:42:25,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1200,26.2,26.114,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,131191,19,3240,96993,247,2938,61515,-3756,24478,21439,12128,163,1764,138001,41762,XRF2,1,10/7/2019,13:42:41,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1220,26.22,26.134,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,135564,13,3623,105327,258,2833,59557,-3706,26421,22402,12785,509,1848,149020,41197,XRF2,1,10/7/2019,13:42:57,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1240,26.24,26.154,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,133192,6,3351,99819,221,2652,60842,-3336,26493,22438,12959,459,2029,142426,41648,XRF2,1,10/7/2019,13:43:13,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1260,26.26,26.174,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,130312,55,3300,94124,239,2612,60484,-3572,25255,20330,12107,295,1832,142125,40998,XRF2,1,10/7/2019,13:43:29,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1280,26.28,26.194,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,128943,-2,3101,95768,251,2789,61917,-3184,24216,20632,12109,304,1887,131931,41203,XRF2,1,10/7/2019,13:43:45,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1300,26.3,26.214,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129746,6,3185,94963,217,2839,63119,-3330,24291,20208,11965,192,1782,133444,41197,XRF2,1,10/7/2019,13:44:01,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1320,26.32,26.234,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,129741,5,3240,101947,286,3035,60682,-3622,24804,20144,12080,128,1928,129066,41159,XRF2,1,10/7/2019,13:44:17,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1340,26.34,26.254,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,119535,-34,1840,61910,100,3198,74980,-2937,19010,16404,9649,-218,1679,111538,43462,XRF2,1,10/7/2019,13:44:33,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1360,26.36,26.274,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,125384,-12,2325,76834,166,2964,68863,-3407,21859,18799,11178,239,1930,126866,42897,XRF2,1,10/7/2019,13:44:49,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1380,26.38,26.294,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,125235,-12,2708,88483,209,2729,63633,-3471,22936,18534,10848,347,1870,122481,41884,XRF2,1,10/7/2019,13:45:05,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1400,26.4,26.314,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,126225,-26,2814,95171,200,2726,62366,-3730,22314,19191,10898,-85,1992,121358,41816,XRF2,1,10/7/2019,13:45:21,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1420,26.42,26.334,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,125281,19,2867,88434,208,3250,64851,-3435,21771,18424,10510,-194,1702,121824,41514,XRF2,1,10/7/2019,13:45:38,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1440,26.44,26.354,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,125078,-12,2678,88200,183,3188,63997,-3394,21621,18233,10431,-107,1700,121613,41451,XRF2,1,10/7/2019,13:45:55,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1460,26.46,26.374,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,123203,3,2733,96913,244,3164,62028,-3155,20909,17208,9970,-16,1780,109657,40556,XRF2,1,10/7/2019,13:46:11,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,2,A,1480,26.48,26.394,44593682,SHLF9855251,10,0.16,6,7,10,12,No-Filter,114601,-54,1994,74425,109,2977,67204,-2668,17249,14767,8029,-50,1305,94821,40119,XRF2,1,10/7/2019,13:46:27,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,20,28.02,27.761,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,100981,-29,1755,48770,111,1831,48945,2522,18427,19186,10013,87,1673,107669,35081,XRF2,1,10/7/2019,14:57:42,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,40,28.04,27.781,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,100980,-66,2201,59691,171,1772,42291,1215,19881,20487,10158,186,1703,110035,32951,XRF2,1,10/7/2019,14:57:58,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,60,28.06,27.801,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,122230,-11,2109,57725,157,2926,73494,-2946,20561,21687,10752,-21,1827,124472,42721,XRF2,1,10/7/2019,14:58:14,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,80,28.08,27.821,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,125949,-21,2389,64457,98,2893,71700,-3234,22810,23870,12638,199,2296,132919,42554,XRF2,1,10/7/2019,14:58:30,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,100,28.1,27.841,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,127893,-44,2250,63122,204,3300,76577,-3473,21732,23095,12378,102,2073,134350,43702,XRF2,1,10/7/2019,14:58:46,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,120,28.12,27.861,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,131621,-2,3357,84197,210,2558,63268,-3491,26862,27158,14178,326,1843,142971,42064,XRF2,1,10/7/2019,14:59:02,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,140,28.14,27.881,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,132010,-24,3358,87087,301,2682,63379,-3802,25721,26533,13508,164,2235,141178,42319,XRF2,1,10/7/2019,14:59:18,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,160,28.16,27.901,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,132180,-41,2965,81183,170,2900,67057,-3582,25580,26521,13760,338,2118,141262,42994,XRF2,1,10/7/2019,14:59:34,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,180,28.18,27.921,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,131607,-29,2858,79671,164,2848,67891,-3853,24819,25046,12966,101,2093,139632,43544,XRF2,1,10/7/2019,14:59:50,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,200,28.2,27.941,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,136272,63,4189,105921,231,2647,57225,-3765,28203,28516,14622,514,2235,146565,41165,XRF2,1,10/7/2019,15:00:06,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,220,28.22,27.961,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,134176,24,4050,99667,252,2559,57470,-3300,28066,28019,14146,376,1968,145512,41195,XRF2,1,10/7/2019,15:00:22,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,240,28.24,27.981,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,134715,-21,4037,102662,244,2461,57293,-3485,27528,28233,14260,420,1945,145207,40799,XRF2,1,10/7/2019,15:00:38,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,260,28.26,28.001,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,134871,-7,4083,103123,254,2806,58235,-3370,27485,27946,13773,180,1876,143930,40882,XRF2,1,10/7/2019,15:00:54,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,280,28.28,28.021,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,135660,37,4100,105271,232,2457,56800,-3395,28206,27956,14343,251,2466,146830,40815,XRF2,1,10/7/2019,15:01:10,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,300,28.3,28.041,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,136955,14,4399,111561,311,2389,55331,-3558,28932,28674,14414,262,2476,147544,40950,XRF2,1,10/7/2019,15:01:26,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,320,28.32,28.061,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,135399,14,3991,107434,369,2693,57244,-3245,28065,27634,13937,383,2066,143733,40903,XRF2,1,10/7/2019,15:01:42,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,340,28.34,28.081,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,135691,37,4102,107853,222,2506,56529,-3781,28005,27233,14243,225,2275,144893,41216,XRF2,1,10/7/2019,15:01:59,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,360,28.36,28.101,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,134467,13,4125,108201,253,2642,56563,-3483,27533,27232,14037,237,2053,140535,40931,XRF2,1,10/7/2019,15:02:15,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,380,28.38,28.121,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,132135,24,3765,104956,223,2569,57687,-3704,26565,25713,13148,262,1750,134113,40922,XRF2,1,10/7/2019,15:02:31,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,400,28.4,28.141,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,134063,-37,3829,102849,314,2688,58283,-3711,26679,26880,13706,403,2086,141380,41858,XRF2,1,10/7/2019,15:02:47,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,420,28.42,28.161,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,132893,20,3609,95050,282,3020,60159,-3393,26756,26455,13592,597,2009,142906,41654,XRF2,1,10/7/2019,15:03:03,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,440,28.44,28.181,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,132350,4,3817,97392,237,2686,59685,-3540,27077,26949,13732,183,2005,139688,40541,XRF2,1,10/7/2019,15:03:19,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,460,28.46,28.201,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,131709,15,3606,95426,278,2920,59006,-3477,26480,26322,13262,34,1928,140346,41357,XRF2,1,10/7/2019,15:03:35,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
382,U1536,A,4,H,4,A,480,28.48,28.221,44593692,SHLF9855311,10,0.16,6,7,10,12,No-Filter,130689,12,3475,92019,239,2859,60369,-3329,26310,26520,13354,334,2296,137861,41571,XRF2,1,10/7/2019,15:03:52,LEVAY_B,11/1/2019 22:31,~1mm accessory; with film; XRF 2
