Expedition,Site,Hole,Core,Type,Section,A/W,Offset (mm),Depth,CSF-B (m),Test No.,TextID,Voltage (kV),Tube Current (mA),Live Time (s),Real Time (s),Down-Core Slit (mm),Cross-Core Slit (mm),Filter,Total Counts Per Second,Ca,Fe,Ni,As,Br,Rb,Sr,Y,Zr,Nb,Mo,Ag,Ba,Instrument,Scan Number,Date of Measure,Time of Measure,Uploaded By,Date Uploaded,Comment
382,U1537,A,2,H,5,A,1030,9.53,9.394,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91363,876,24528,4569,99,484,1293,2751,422,2734,228,54,259999,8806,XRF1,1,10/3/2019,14:48:02,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1040,9.54,9.404,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91819,900,23069,4458,123,549,1321,2747,367,2905,255,61,260850,9279,XRF1,1,10/3/2019,14:48:26,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1050,9.55,9.414,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91561,908,23355,4584,92,542,1347,2759,391,3117,213,62,259732,9064,XRF1,1,10/3/2019,14:48:48,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1060,9.56,9.424,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91341,1103,23040,4465,103,601,1361,2929,425,2923,218,5,259508,8521,XRF1,1,10/3/2019,14:49:12,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1070,9.57,9.434,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90990,982,23345,4386,61,601,1131,2677,359,2805,203,16,258915,8135,XRF1,1,10/3/2019,14:49:36,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1080,9.58,9.444,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91525,1004,24672,4365,103,591,1172,2733,376,2653,180,46,260291,8044,XRF1,1,10/3/2019,14:50:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1090,9.59,9.454,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91621,1026,23504,4387,114,556,1389,3010,305,2856,136,23,260050,9358,XRF1,1,10/3/2019,14:50:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1100,9.6,9.464,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91551,940,24012,4471,140,609,1272,3096,356,2691,161,39,260488,8661,XRF1,1,10/3/2019,14:50:49,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1110,9.61,9.474,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91521,895,25003,4462,86,555,1276,2960,316,2717,162,73,260883,8764,XRF1,1,10/3/2019,14:51:11,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1120,9.62,9.484,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91550,1120,24806,4536,91,620,1230,2944,423,2684,165,34,259750,8589,XRF1,1,10/3/2019,14:51:35,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1130,9.63,9.494,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91579,1120,25145,4270,80,657,1138,2779,327,2433,160,61,260239,8341,XRF1,1,10/3/2019,14:51:57,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1140,9.64,9.504,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91811,1018,26000,4251,57,596,1143,2822,301,2558,131,69,259587,8815,XRF1,1,10/3/2019,14:52:21,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1150,9.65,9.514,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91556,1014,23946,4481,77,528,1162,2909,334,2654,169,52,260669,9261,XRF1,1,10/3/2019,14:52:45,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1160,9.66,9.524,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90969,1171,22282,4380,60,605,1126,3003,317,2687,162,35,260207,9252,XRF1,1,10/3/2019,14:53:09,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1170,9.67,9.534,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90985,921,23345,4425,74,519,1141,2781,354,2620,146,39,259892,9066,XRF1,1,10/3/2019,14:53:32,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1180,9.68,9.544,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91016,1059,23597,4351,82,555,1196,2766,337,2622,127,0,259403,9049,XRF1,1,10/3/2019,14:53:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1190,9.69,9.554,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91125,843,24213,4472,90,633,1174,2654,397,2499,159,67,261410,8460,XRF1,1,10/3/2019,14:54:20,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1200,9.7,9.564,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90580,1008,23368,4486,79,607,1103,2663,377,2508,132,21,260402,8583,XRF1,1,10/3/2019,14:54:44,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1210,9.71,9.574,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90489,822,22503,4437,88,542,1165,2895,382,2539,65,-18,259236,9151,XRF1,1,10/3/2019,14:55:08,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1220,9.72,9.584,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90693,1013,23213,4472,148,531,1291,3010,377,2686,126,19,260428,8692,XRF1,1,10/3/2019,14:55:32,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1230,9.73,9.594,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90665,966,24455,4409,95,635,1122,2850,355,2494,132,43,259276,8897,XRF1,1,10/3/2019,14:55:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1240,9.74,9.604,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90742,968,24968,4533,57,625,1173,2582,305,2422,209,37,259720,8089,XRF1,1,10/3/2019,14:56:20,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1250,9.75,9.614,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90989,1093,24469,4563,100,620,1198,2796,322,2463,188,59,260262,9288,XRF1,1,10/3/2019,14:56:45,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1260,9.76,9.624,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90939,1029,23660,4396,78,547,1225,2947,339,2462,113,32,261243,8994,XRF1,1,10/3/2019,14:57:09,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1270,9.77,9.634,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91121,1101,24679,4338,130,572,1072,2970,373,2494,213,29,260954,9311,XRF1,1,10/3/2019,14:57:33,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1280,9.78,9.644,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90899,1122,23583,4441,113,542,1147,2807,357,2524,167,51,261001,9174,XRF1,1,10/3/2019,14:57:57,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1290,9.79,9.654,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90723,1078,23736,4359,97,529,1134,2948,360,2415,137,14,261240,8720,XRF1,1,10/3/2019,14:58:19,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1300,9.8,9.664,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90821,1029,24920,4137,115,554,1196,2990,316,2301,147,71,261363,8689,XRF1,1,10/3/2019,14:58:43,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1310,9.81,9.674,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90613,1143,23629,4322,147,482,1063,3006,370,2447,89,23,260705,9000,XRF1,1,10/3/2019,14:59:07,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1320,9.82,9.684,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90378,1047,23711,4275,131,564,1149,2986,353,2502,171,85,260204,9317,XRF1,1,10/3/2019,14:59:30,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1330,9.83,9.694,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90311,996,23023,4224,121,500,1137,3049,440,2499,133,16,261552,9284,XRF1,1,10/3/2019,14:59:54,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1340,9.84,9.704,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90141,1119,23529,4367,61,534,1052,2882,322,2497,144,70,261480,8955,XRF1,1,10/3/2019,15:00:18,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1350,9.85,9.714,44592482,SHLF9921921,50,0.75,10,14,10,12,Cu,89746,844,25165,4297,63,577,1011,2714,344,2221,134,50,261400,8009,XRF1,1,10/3/2019,15:00:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1360,9.86,9.724,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90681,1123,25129,4453,61,585,1124,2993,391,2424,160,23,262232,8239,XRF1,1,10/3/2019,15:01:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1370,9.87,9.734,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91035,1133,25283,4538,85,565,1190,3075,317,2536,163,-4,261769,8519,XRF1,1,10/3/2019,15:01:26,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1380,9.88,9.744,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90966,1174,24843,4303,102,548,1144,3089,413,2560,180,26,261362,8617,XRF1,1,10/3/2019,15:01:50,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1390,9.89,9.754,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90787,1012,25648,4382,93,578,1169,2970,355,2239,147,77,260829,8067,XRF1,1,10/3/2019,15:02:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1400,9.9,9.764,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90635,1038,24799,4519,85,639,1159,3152,299,2331,161,49,260547,8343,XRF1,1,10/3/2019,15:02:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1410,9.91,9.774,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90526,1093,24276,4465,87,553,1045,3001,375,2379,173,93,260977,7957,XRF1,1,10/3/2019,15:03:07,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1420,9.92,9.784,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90196,981,23632,4332,117,598,1172,3081,345,2285,180,47,259936,8587,XRF1,1,10/3/2019,15:03:33,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1430,9.93,9.794,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90283,1127,24400,4424,98,436,1117,3116,455,2469,255,70,261498,8252,XRF1,1,10/3/2019,15:03:57,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1440,9.94,9.804,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90250,1018,24380,4274,84,501,1072,3020,349,2258,89,45,262104,7741,XRF1,1,10/3/2019,15:04:22,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1450,9.95,9.814,44592482,SHLF9921921,50,0.75,10,14,10,12,Cu,89817,992,24546,4248,69,502,1103,2943,269,2237,206,34,264214,8090,XRF1,1,10/3/2019,15:04:46,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1460,9.96,9.824,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90449,1135,25490,4285,98,559,1031,3050,374,2407,153,99,262870,7430,XRF1,1,10/3/2019,15:05:10,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1470,9.97,9.834,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,91297,756,27038,4331,71,635,1161,2919,322,2372,188,81,262573,7572,XRF1,1,10/3/2019,15:05:34,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,5,A,1480,9.98,9.844,44592482,SHLF9921921,50,0.75,10,15,10,12,Cu,90719,1041,28062,4271,66,594,1129,2823,258,2184,154,32,262886,7413,XRF1,1,10/3/2019,15:05:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,10,10.01,9.841,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,83616,876,20526,3985,64,449,833,2304,268,1834,141,16,263761,6253,XRF1,1,10/4/2019,11:32:10,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,20,10.02,9.851,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88414,942,24349,4083,70,643,965,2617,322,2117,111,82,261035,6775,XRF1,1,10/4/2019,11:32:30,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,30,10.03,9.861,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88287,1114,22946,4168,84,525,1047,2831,325,2317,176,75,259726,7371,XRF1,1,10/4/2019,11:32:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,40,10.04,9.871,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88674,1003,22302,4213,112,535,1022,2930,406,2322,149,58,259788,7689,XRF1,1,10/4/2019,11:33:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,50,10.05,9.881,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88683,1079,21731,4124,94,501,1060,3008,320,2368,134,23,259537,7971,XRF1,1,10/4/2019,11:33:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,60,10.06,9.891,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88690,966,21744,4282,80,516,1100,3071,310,2397,201,62,260530,7717,XRF1,1,10/4/2019,11:34:05,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,70,10.07,9.901,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88739,998,22561,4223,82,490,1105,2912,365,2334,170,116,259426,7762,XRF1,1,10/4/2019,11:34:29,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,80,10.08,9.911,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88925,1051,22962,4347,81,539,1083,3169,392,2443,148,-10,260800,8292,XRF1,1,10/4/2019,11:34:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,90,10.09,9.921,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89226,1218,22788,4338,47,501,1167,3314,397,2343,143,29,259785,7872,XRF1,1,10/4/2019,11:35:16,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,100,10.1,9.931,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89542,936,24272,4243,88,452,1118,3053,387,2309,92,9,260356,7883,XRF1,1,10/4/2019,11:35:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,110,10.11,9.941,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89433,913,25408,4339,113,548,978,2818,330,2148,120,32,260653,7238,XRF1,1,10/4/2019,11:36:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,120,10.12,9.951,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89644,936,25246,4328,75,562,1024,2897,312,2262,121,79,260598,7742,XRF1,1,10/4/2019,11:36:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,130,10.13,9.961,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89498,1179,23702,4348,97,602,1054,3010,308,2368,129,17,261039,8095,XRF1,1,10/4/2019,11:36:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,140,10.14,9.971,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88968,941,23052,4304,59,488,1130,2993,368,2235,176,34,261355,7781,XRF1,1,10/4/2019,11:37:17,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,150,10.15,9.981,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88928,998,23783,4392,114,506,1120,2896,374,2333,134,74,260811,7790,XRF1,1,10/4/2019,11:37:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,160,10.16,9.991,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89249,963,22960,4231,95,452,1105,3047,357,2408,251,50,262250,8226,XRF1,1,10/4/2019,11:38:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,170,10.17,10.001,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89570,978,22762,4417,92,466,1147,3166,355,2416,160,18,262187,8313,XRF1,1,10/4/2019,11:38:27,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,180,10.18,10.011,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89355,1044,23731,4231,67,546,1009,2892,323,2324,129,-23,262033,7506,XRF1,1,10/4/2019,11:38:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,190,10.19,10.021,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89423,908,22970,4253,71,559,1091,2928,312,2402,204,95,262672,7777,XRF1,1,10/4/2019,11:39:14,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,200,10.2,10.031,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88568,1067,22766,4190,101,566,1051,2975,342,2289,136,24,260682,7908,XRF1,1,10/4/2019,11:39:40,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,210,10.21,10.041,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87968,1094,23253,4202,87,493,985,2863,335,2236,104,37,259053,7222,XRF1,1,10/4/2019,11:40:04,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,220,10.22,10.051,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87850,1007,23148,3959,62,453,1076,2922,363,2361,169,57,259333,7388,XRF1,1,10/4/2019,11:40:26,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,230,10.23,10.061,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87627,1039,22914,4176,93,485,1037,2903,369,2220,104,36,258422,8305,XRF1,1,10/4/2019,11:40:51,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,240,10.24,10.071,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87444,1010,24651,4221,91,535,908,2646,326,2169,117,27,258401,7094,XRF1,1,10/4/2019,11:41:15,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,250,10.25,10.081,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87612,1155,22891,4263,100,470,1058,2735,317,2251,136,83,259726,7672,XRF1,1,10/4/2019,11:41:41,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,260,10.26,10.091,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87299,976,21802,4311,36,543,1001,2824,350,2276,185,29,260345,7871,XRF1,1,10/4/2019,11:42:03,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,270,10.27,10.101,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,87396,893,21407,4147,75,468,1081,2737,225,2162,179,59,260739,8053,XRF1,1,10/4/2019,11:42:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,280,10.28,10.111,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,88177,911,22291,4316,79,456,1040,2901,347,2281,143,67,260722,7806,XRF1,1,10/4/2019,11:42:50,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,290,10.29,10.121,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89048,1173,22653,4255,65,448,1032,2892,360,2344,178,40,262558,7946,XRF1,1,10/4/2019,11:43:12,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,300,10.3,10.131,44592492,SHLF9921951,50,0.75,10,14,10,12,Cu,89905,1225,23313,4288,151,566,1119,2975,407,2484,182,47,262365,8281,XRF1,1,10/4/2019,11:43:34,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,310,10.31,10.141,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,90355,1057,23501,4400,92,506,1118,2995,348,2363,176,66,262183,8491,XRF1,1,10/4/2019,11:43:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,320,10.32,10.151,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,90784,1004,24147,4446,154,638,1150,2954,373,2272,168,53,261679,8247,XRF1,1,10/4/2019,11:44:19,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,330,10.33,10.161,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,90909,1235,24392,4412,104,595,1138,3026,398,2450,144,1,261201,7922,XRF1,1,10/4/2019,11:44:43,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,340,10.34,10.171,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91365,1108,24235,4582,131,527,1242,3048,391,2429,163,42,260636,8762,XRF1,1,10/4/2019,11:45:05,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,350,10.35,10.181,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91377,1257,24317,4389,98,569,1191,3058,408,2530,176,78,260731,8635,XRF1,1,10/4/2019,11:45:28,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,360,10.36,10.191,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,90770,1031,24313,4363,135,524,1180,2937,406,2458,170,50,260746,8280,XRF1,1,10/4/2019,11:45:52,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,370,10.37,10.201,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91284,1107,24894,4400,94,529,1270,3104,338,2593,111,78,260428,8610,XRF1,1,10/4/2019,11:46:14,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,380,10.38,10.211,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91051,1020,25255,4453,121,574,1225,3054,399,2464,219,62,259011,8542,XRF1,1,10/4/2019,11:46:36,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,390,10.39,10.221,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91436,1100,24485,4407,105,556,1189,2959,359,2605,142,-7,259972,8565,XRF1,1,10/4/2019,11:47:01,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,400,10.4,10.231,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91428,1212,24287,4299,59,599,1122,2999,314,2496,101,31,259731,8073,XRF1,1,10/4/2019,11:47:25,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,410,10.41,10.241,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91490,1178,24256,4335,66,596,1139,3096,392,2475,189,80,260612,8105,XRF1,1,10/4/2019,11:47:49,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,420,10.42,10.251,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91363,980,24107,4432,80,637,1164,2999,406,2566,172,107,259833,8630,XRF1,1,10/4/2019,11:48:11,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,430,10.43,10.261,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91126,899,23066,4604,99,588,1148,2869,410,2519,107,16,259647,8498,XRF1,1,10/4/2019,11:48:34,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,440,10.44,10.271,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91064,1051,23204,4476,62,590,1052,2879,323,2595,179,58,258814,8408,XRF1,1,10/4/2019,11:48:56,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,450,10.45,10.281,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91159,948,23230,4305,93,650,1157,2966,342,2512,172,87,259681,7986,XRF1,1,10/4/2019,11:49:18,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
382,U1537,A,2,H,6,A,460,10.46,10.291,44592492,SHLF9921951,50,0.75,10,15,10,12,Cu,91292,1037,23211,4274,109,580,1156,2967,389,2545,162,52,261572,8827,XRF1,1,10/4/2019,11:49:43,LEVAY_B,11/1/2019 21:35,~1mm accessory; with film; XRF 1
