Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Reflectance L*,Reflectance a*,Reflectance b*,Tristimulus X,Tristimulus Y,Tristimulus Z,Normalized spectral data link,Unnormalized spectral data link,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,1,F,1,A,2.5,0.025,0.025,33.9,0.34,2.69,7.58,7.96,7.77,49066041,49066061,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,5,0.05,0.05,40.19,0.14,3.75,10.8,11.37,10.84,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,7.5,0.075,0.074,42.33,0.22,4.48,12.09,12.71,11.91,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,10,0.1,0.099,41.3,0.18,4.16,11.45,12.05,11.38,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,12.5,0.125,0.124,42.17,-0.07,3.34,11.95,12.61,12.24,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,15,0.15,0.149,36.73,-0.1,2.65,8.89,9.39,9.23,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,17.5,0.175,0.174,43.92,0.42,2.9,13.13,13.78,13.59,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,20,0.2,0.199,42.48,-0.16,5.43,12.13,12.81,11.65,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,22.5,0.225,0.224,42.84,0.47,4.17,12.44,13.05,12.36,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,25,0.25,0.248,42.35,0.3,3.92,12.11,12.73,12.13,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,27.5,0.275,0.273,44.26,0.44,1.61,13.36,14.02,14.37,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,30,0.3,0.298,43.06,-0.2,3.6,12.49,13.2,12.72,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,32.5,0.325,0.323,42.11,-0.39,4.32,11.86,12.57,11.83,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,35,0.35,0.348,41.98,-0.43,3.87,11.78,12.49,11.91,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,37.5,0.375,0.372,41.25,-0.47,4.37,11.34,12.02,11.27,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,40,0.4,0.397,41.68,-0.39,4.72,11.6,12.29,11.41,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,42.5,0.425,0.422,43.76,-0.03,3.21,12.96,13.68,13.36,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,45,0.45,0.447,39.62,-0.59,4.49,10.38,11.02,10.25,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,47.5,0.475,0.472,41.14,-0.41,4.33,11.28,11.95,11.22,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,50,0.5,0.497,40.84,-0.59,4.22,11.07,11.76,11.07,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,52.5,0.525,0.521,41.12,-0.34,4.67,11.28,11.94,11.08,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,55,0.55,0.546,39.9,-0.64,2.28,10.53,11.19,11.19,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,57.5,0.575,0.571,43.12,-0.08,3.31,12.55,13.24,12.88,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,60,0.6,0.596,40.91,-0.57,3.78,11.12,11.81,11.27,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,62.5,0.625,0.621,40.19,-0.55,4.47,10.7,11.36,10.59,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,65,0.65,0.646,40.46,-0.53,4.22,10.86,11.53,10.84,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,67.5,0.675,0.67,36.34,-0.18,1.65,8.69,9.19,9.33,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,70,0.7,0.695,38.84,-0.51,3.51,9.96,10.57,10.13,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,72.5,0.725,0.72,40.67,-0.5,2.96,10.99,11.66,11.41,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,75,0.75,0.745,42.34,-0.23,2.85,12.03,12.72,12.53,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,77.5,0.775,0.77,41.15,-0.25,3.62,11.31,11.96,11.48,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,80,0.8,0.795,41.82,0.03,2.3,11.75,12.39,12.4,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,82.5,0.825,0.819,41.2,-0.46,3.58,11.3,11.99,11.52,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,85,0.85,0.844,41.01,-0.58,4.23,11.18,11.87,11.17,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,87.5,0.875,0.869,41.46,-0.39,4.01,11.47,12.16,11.53,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,90,0.9,0.894,39.8,-0.34,3.57,10.51,11.13,10.67,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,92.5,0.925,0.919,39.29,0.13,0.43,10.29,10.83,11.47,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,95,0.95,0.944,42.26,-0.13,2.88,12,12.67,12.47,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,97.5,0.975,0.968,42.06,-0.51,4.37,11.82,12.54,11.78,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,100,1,0.993,43.05,-0.37,4.12,12.45,13.19,12.51,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,102.5,1.025,1.018,42.4,-0.32,4.34,12.06,12.76,12.01,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,105,1.05,1.043,41.7,-0.46,3.66,11.61,12.31,11.81,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,107.5,1.075,1.068,42.64,-0.21,4.32,12.22,12.92,12.17,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,110,1.1,1.093,41.88,-0.29,4.23,11.74,12.42,11.71,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,112.5,1.125,1.117,41.16,-0.27,3.1,11.31,11.97,11.68,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,115,1.15,1.142,42.96,-0.2,4.3,12.42,13.13,12.39,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,117.5,1.175,1.167,42.19,-0.27,4.58,11.93,12.63,11.78,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,120,1.2,1.192,41.62,-0.46,3.65,11.56,12.26,11.77,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,122.5,1.225,1.217,42.08,-0.3,4.11,11.86,12.55,11.89,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,125,1.25,1.242,43.21,-0.38,4.02,12.56,13.3,12.66,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,127.5,1.275,1.266,44.06,-0.31,3.88,13.11,13.88,13.29,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,130,1.3,1.291,43.56,0,2.96,12.84,13.54,13.32,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,132.5,1.325,1.316,42.41,-0.46,4.5,12.04,12.77,11.95,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,135,1.35,1.341,41.79,-0.48,3.34,11.66,12.37,11.99,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,137.5,1.375,1.366,44.74,0.21,0.59,13.65,14.36,15.16,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,140,1.4,1.391,41.5,-0.4,3.47,11.49,12.18,11.75,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,142.5,1.425,1.415,40.44,-0.54,3.98,10.85,11.52,10.91,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,145,1.45,1.44,41.82,-0.42,4.38,11.69,12.39,11.62,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,1,A,147.5,1.475,1.465,41.83,-0.48,4.48,11.68,12.39,11.59,,,4/9/2019 17:12,QEPRO-QEP02181,SHMSL,SHLF9853921,113640241,,,
382,U1536,A,1,F,2,A,2.5,1.525,1.515,31.3,-0.35,3.18,6.4,6.78,6.46,49066641,49066691,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,5,1.55,1.54,42.94,-0.34,2.8,12.39,13.12,12.95,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,7.5,1.575,1.565,41.96,-0.52,3.93,11.76,12.48,11.88,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,10,1.6,1.589,42.78,-0.4,3.77,12.28,13.01,12.47,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,12.5,1.625,1.614,41.24,-0.61,3.63,11.31,12.02,11.53,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,15,1.65,1.639,41.69,-0.44,3.67,11.6,12.3,11.8,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,17.5,1.675,1.664,40.9,-0.48,3.87,11.13,11.8,11.23,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,20,1.7,1.689,40.41,-0.67,4,10.82,11.5,10.89,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,22.5,1.725,1.714,40.89,-0.52,3.62,11.12,11.8,11.32,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,25,1.75,1.738,39.33,-0.58,4.25,10.22,10.85,10.17,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,27.5,1.775,1.763,41.58,-0.53,4.59,11.52,12.23,11.39,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,30,1.8,1.788,43.99,0.48,1.33,13.19,13.83,14.29,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,32.5,1.825,1.813,42.16,-0.17,3.01,11.93,12.61,12.36,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,35,1.85,1.838,43.01,0.16,1.2,12.51,13.17,13.64,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,37.5,1.875,1.863,37.67,-0.84,3.79,9.29,9.91,9.38,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,40,1.9,1.887,36.21,-0.28,1.77,8.61,9.12,9.22,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,42.5,1.925,1.912,39.71,-0.16,2.01,10.48,11.08,11.16,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,45,1.95,1.937,40.68,-0.44,3.4,11,11.66,11.26,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,47.5,1.975,1.962,40.51,-0.53,3.3,10.89,11.56,11.19,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,50,2,1.987,40.97,-0.51,4.03,11.16,11.84,11.22,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,52.5,2.025,2.012,41.41,-0.28,3.17,11.46,12.12,11.81,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,55,2.05,2.037,40.48,-0.49,4.29,10.88,11.54,10.83,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,57.5,2.075,2.061,42.98,-0.51,3.51,12.39,13.15,12.71,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,60,2.1,2.086,41.46,-0.41,3.47,11.47,12.16,11.73,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,62.5,2.125,2.111,43.11,-0.14,3.09,12.53,13.23,12.96,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,65,2.15,2.136,40.19,-0.68,4.01,10.69,11.37,10.75,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,67.5,2.175,2.161,39.28,-0.37,3.32,10.21,10.82,10.45,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,70,2.2,2.186,41.79,-0.45,4.5,11.66,12.36,11.56,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,72.5,2.225,2.21,39.65,-0.58,3.85,10.4,11.04,10.49,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,75,2.25,2.235,40.78,-0.68,4.05,11.03,11.73,11.09,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,77.5,2.275,2.26,39.94,-0.81,3.97,10.53,11.21,10.61,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,80,2.3,2.285,43.98,-0.07,2.65,13.1,13.82,13.73,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,82.5,2.325,2.31,45.32,0.27,1.29,14.05,14.77,15.29,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,85,2.35,2.335,41.22,-0.4,3.4,11.33,12,11.6,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,87.5,2.375,2.359,39.61,-0.15,3.06,10.43,11.02,10.73,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,90,2.4,2.384,40.05,-0.17,2.13,10.68,11.28,11.33,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,92.5,2.425,2.409,40.69,-0.67,3.54,10.98,11.67,11.22,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,95,2.45,2.434,41.2,-0.54,3.39,11.29,11.99,11.59,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,97.5,2.475,2.459,40.87,-0.52,3.63,11.11,11.79,11.3,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,100,2.5,2.484,38.5,-0.53,2.9,9.77,10.37,10.14,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,102.5,2.525,2.509,40.35,-0.61,4.78,10.79,11.46,10.58,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,105,2.55,2.533,40.08,-0.49,4,10.65,11.3,10.69,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,107.5,2.575,2.558,40.32,-0.75,4.62,10.76,11.45,10.62,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,110,2.6,2.583,40.43,-0.67,4.72,10.83,11.51,10.65,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,112.5,2.625,2.608,40.74,-0.59,4.54,11.02,11.7,10.9,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,115,2.65,2.633,35.63,-0.47,2.1,8.31,8.82,8.81,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,117.5,2.675,2.658,40.84,-0.88,4.12,11.04,11.76,11.11,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,120,2.7,2.682,41.76,-0.28,2.98,11.67,12.35,12.11,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,122.5,2.725,2.707,40.74,-0.54,3.19,11.02,11.7,11.37,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,125,2.75,2.732,41.93,-0.32,3.13,11.76,12.45,12.16,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,127.5,2.775,2.757,45.11,0.44,1.12,13.93,14.62,15.2,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,130,2.8,2.782,40.9,-0.43,3.35,11.13,11.8,11.42,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,132.5,2.825,2.807,40.72,-0.52,4.17,11.02,11.69,11.01,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,135,2.85,2.831,42.49,-0.06,2.01,12.15,12.82,12.96,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,137.5,2.875,2.856,43.5,0.31,1.5,12.84,13.5,13.87,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,140,2.9,2.881,40.52,-0.31,3.09,10.93,11.57,11.28,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,142.5,2.925,2.906,37.61,-0.19,3.16,9.34,9.87,9.55,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,145,2.95,2.931,42.66,-0.23,0.77,12.23,12.93,13.57,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,147.5,2.975,2.956,44.41,0.16,0.98,13.42,14.12,14.74,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,2,A,150,3,2.981,41.31,-0.14,1.77,11.41,12.06,12.27,,,4/9/2019 17:39,QEPRO-QEP02181,SHMSL,SHLF9853951,113640521,,,
382,U1536,A,1,F,3,A,2.5,3.105,3.085,35.3,-0.17,0.69,8.18,8.65,9.07,49066921,49066951,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,5,3.13,3.11,39.03,-0.35,2.67,10.08,10.68,10.53,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,7.5,3.155,3.134,40.7,-0.62,3,10.99,11.68,11.42,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,10,3.18,3.159,41.38,-0.68,3.85,11.38,12.1,11.54,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,12.5,3.205,3.184,41.66,-0.5,3.34,11.57,12.28,11.9,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,15,3.23,3.209,41.67,-0.42,2.76,11.59,12.29,12.13,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,17.5,3.255,3.234,40.37,-0.56,3.8,10.81,11.48,10.93,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,20,3.28,3.259,40.99,-0.46,3.37,11.18,11.86,11.47,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,22.5,3.305,3.283,41.27,-0.66,3,11.32,12.04,11.78,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,25,3.33,3.308,40.47,-0.76,4.85,10.84,11.54,10.63,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,27.5,3.355,3.333,40.45,-0.36,4.59,10.88,11.52,10.7,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,30,3.38,3.358,40.35,-0.52,4.65,10.8,11.46,10.62,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,32.5,3.405,3.383,40.16,-0.55,4.56,10.69,11.35,10.54,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,35,3.43,3.408,41.49,-0.6,5.67,11.46,12.17,10.95,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,37.5,3.455,3.432,41.62,-0.49,3.32,11.55,12.25,11.88,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,40,3.48,3.457,40.77,-0.42,4.88,11.06,11.72,10.79,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,42.5,3.505,3.482,38.71,-0.33,3.73,9.91,10.49,9.98,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,45,3.53,3.507,40.17,-0.47,3.7,10.71,11.36,10.85,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,47.5,3.555,3.532,38.98,-0.49,4.82,10.03,10.65,9.78,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,50,3.58,3.557,40.2,-0.41,4.03,10.73,11.37,10.75,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,52.5,3.605,3.581,38.1,-0.87,2.75,9.51,10.14,9.96,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
382,U1536,A,1,F,3,A,55,3.63,3.606,40.45,-0.48,3.58,10.87,11.53,11.06,,,4/9/2019 17:49,QEPRO-QEP02181,SHMSL,SHLF9853981,113640601,,,
