Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Bulk density (GRA),Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,4,H,2,,7.6,25.076,24.986,1.321,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,10.1,25.101,25.009,1.313,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,12.6,25.126,25.033,1.305,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,15.1,25.151,25.056,1.31,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,17.6,25.176,25.08,1.283,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,20.1,25.201,25.103,1.302,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,22.6,25.226,25.127,1.312,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,25.1,25.251,25.151,1.293,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,27.6,25.276,25.174,1.313,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,30.1,25.301,25.198,1.318,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,32.6,25.326,25.221,1.307,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,35.1,25.351,25.245,1.301,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,37.6,25.376,25.268,1.292,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,40.1,25.401,25.292,1.303,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,42.6,25.426,25.316,1.292,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,45.1,25.451,25.339,1.291,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,47.6,25.476,25.363,1.306,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,50.1,25.501,25.386,1.301,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,52.6,25.526,25.41,1.294,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,55.1,25.551,25.433,1.309,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,57.6,25.576,25.457,1.304,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,60.1,25.601,25.481,1.31,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,62.6,25.626,25.504,1.299,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,65.1,25.651,25.528,1.301,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,67.6,25.676,25.551,1.298,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,70.1,25.701,25.575,1.307,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,72.6,25.726,25.598,1.343,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,75.1,25.751,25.622,1.336,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,77.6,25.776,25.646,1.344,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,80.1,25.801,25.669,1.328,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,82.6,25.826,25.693,1.332,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,85.1,25.851,25.716,1.352,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,87.6,25.876,25.74,1.33,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,90.1,25.901,25.763,1.337,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,92.6,25.926,25.787,1.338,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,95.1,25.951,25.81,1.325,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,97.6,25.976,25.834,1.346,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,100.1,26.001,25.858,1.338,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,102.6,26.026,25.881,1.338,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,105.1,26.051,25.905,1.336,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,107.6,26.076,25.928,1.345,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,110.1,26.101,25.952,1.344,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,112.6,26.126,25.975,1.323,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,115.1,26.151,25.999,1.319,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,117.6,26.176,26.023,1.321,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,120.1,26.201,26.046,1.336,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,122.6,26.226,26.07,1.325,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,125.1,26.251,26.093,1.341,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,127.6,26.276,26.117,1.319,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,130.1,26.301,26.14,1.316,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,132.6,26.326,26.164,1.321,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,135.1,26.351,26.188,1.325,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,137.6,26.376,26.211,1.318,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,140.1,26.401,26.235,1.308,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,142.6,26.426,26.258,1.312,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,145.1,26.451,26.282,1.302,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
382,U1536,A,4,H,2,,147.6,26.476,26.305,1.305,4/10/2019 2:20,ORTEC-DIGIBASE-???,WRMSL,SECT9855231,113648101,,,
