Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),R,G,B,Timestamp (UTC),Instrument,Instrument group,Text ID,Test No.,Sample comments,Test comments,Result comments
382,U1536,A,2,H,2,A,89,6.89,6.789,87.4,82.1,74.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,91,6.91,6.808,81.9,77,69.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,93,6.93,6.827,83.7,78.8,72.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,95,6.95,6.846,82.9,78.1,71.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,97,6.97,6.866,89.7,85.4,78.1,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,99,6.99,6.885,94,89.1,79.3,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,101,7.01,6.904,93.7,88.9,78.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,103,7.03,6.923,94.1,89.2,77.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,105,7.05,6.942,96.7,91.4,79.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,107,7.07,6.961,92.4,87.6,75.6,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,109,7.09,6.98,91.7,87,74.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,111,7.11,7,99.5,93.7,82,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,113,7.13,7.019,77.4,73.1,62.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,115,7.15,7.038,89.4,84.1,73.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,117,7.17,7.057,80.5,76,65.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,119,7.19,7.076,82.2,77.4,65.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,121,7.21,7.095,101.6,95.7,83.1,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,123,7.23,7.115,97,91.8,79.8,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,125,7.25,7.134,98.7,93.9,83.1,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,127,7.27,7.153,99,94,82.7,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,129,7.29,7.172,102.9,98.1,87.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,131,7.31,7.191,101,96.4,86.3,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,133,7.33,7.21,103.7,98.7,87.9,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,135,7.35,7.229,105.8,100.8,90.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,137,7.37,7.249,103.7,98.8,88.2,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,139,7.39,7.268,101,96.1,85.3,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,141,7.41,7.287,102.9,98.1,88.1,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,143,7.43,7.306,102.2,97.3,87,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,145,7.45,7.325,98.4,93.6,83.3,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,2,A,147,7.47,7.344,98.7,93.6,82.4,4/10/2019 0:58,CV-L107C-L170542B,SHIL,SHLF9854331,113644861,,,
382,U1536,A,2,H,3,A,1,7.51,7.383,80.6,76.2,66.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,3,7.53,7.402,92,87.2,75.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,5,7.55,7.421,93.8,89,77.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,7,7.57,7.44,97.3,92.6,81.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,9,7.59,7.459,96.9,92.3,81.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,11,7.61,7.478,93.4,89.1,77.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,13,7.63,7.498,97.1,92.8,81.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,15,7.65,7.517,98.1,93.6,82.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,17,7.67,7.536,99.1,94.4,82.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,19,7.69,7.555,100.5,95.5,82.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,21,7.71,7.574,98.1,93.6,82.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,23,7.73,7.593,99.9,95.2,83.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,25,7.75,7.613,99.6,95,82.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,27,7.77,7.632,99.1,94.7,83.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,29,7.79,7.651,99.3,95.3,83.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,31,7.81,7.67,101,96.7,85.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,33,7.83,7.689,96.9,92.7,81.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,35,7.85,7.708,96.5,92.2,80.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,37,7.87,7.727,94.7,89.9,78.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,39,7.89,7.747,91.8,87.3,76,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,41,7.91,7.766,94.1,89.7,79.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,43,7.93,7.785,88.7,84.2,73.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,45,7.95,7.804,86.3,81.9,70.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,47,7.97,7.823,90.3,85.8,74.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,49,7.99,7.842,94.9,90.1,78.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,51,8.01,7.862,95,90.1,79,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,53,8.03,7.881,96.8,91.7,81.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,55,8.05,7.9,94.6,89.5,78.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,57,8.07,7.919,96.4,91.6,80.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,59,8.09,7.938,98.9,94.1,84.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,61,8.11,7.957,95,90.7,80.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,63,8.13,7.977,93.1,88.5,77.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,65,8.15,7.996,91.4,86.9,76.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,67,8.17,8.015,98,93.5,83.3,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,69,8.19,8.034,98.4,93.5,82.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,71,8.21,8.053,97.5,92.1,80.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,73,8.23,8.072,93.5,88.5,77,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,75,8.25,8.091,94,89.3,78.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,77,8.27,8.111,95.9,91.5,80.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,79,8.29,8.13,96.6,92,81.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,81,8.31,8.149,95.3,90.5,80,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,83,8.33,8.168,96,90.7,79.3,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,85,8.35,8.187,93.4,88.4,77.3,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,87,8.37,8.206,92.7,87.5,76.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,89,8.39,8.226,93.9,88.8,77.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,91,8.41,8.245,95.1,90.3,79.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,93,8.43,8.264,91.7,87.4,77.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,95,8.45,8.283,91.1,86.7,77,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,97,8.47,8.302,92.5,88,78.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,99,8.49,8.321,94.1,89.4,80.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,101,8.51,8.341,99.7,94.8,85.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,103,8.53,8.36,101.6,96.3,86.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,105,8.55,8.379,102.7,97.1,87.9,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,107,8.57,8.398,98.6,93.2,83.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,109,8.59,8.417,95.5,90.4,80.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,111,8.61,8.436,99.9,94.6,85.3,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,113,8.63,8.456,99.8,94.6,86.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,115,8.65,8.475,94,88.9,80.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,117,8.67,8.494,95.7,90.6,82.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,119,8.69,8.513,100.4,94.9,85.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,121,8.71,8.532,100.8,95.6,86.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,123,8.73,8.551,102.3,96.7,87.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,125,8.75,8.571,103.9,98.5,89.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,127,8.77,8.59,103.2,98,88.4,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,129,8.79,8.609,103.4,98.4,89.8,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,131,8.81,8.628,98.1,92.4,82.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,133,8.83,8.647,100.5,94.6,85.2,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,135,8.85,8.666,103,97.1,87.7,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,137,8.87,8.685,102.9,97.6,88.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,139,8.89,8.705,101.8,96.8,88.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,141,8.91,8.724,96.5,92.1,84.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,143,8.93,8.743,93,88.8,81.1,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,145,8.95,8.762,91.8,87.6,79.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,147,8.97,8.781,95.1,91.1,83.5,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,3,A,149,8.99,8.8,79.8,75.6,67.6,4/10/2019 1:01,CV-L107C-L170542B,SHIL,SHLF9854361,113644921,,,
382,U1536,A,2,H,4,A,1,9.01,8.82,66.7,64.1,59.8,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,3,9.03,8.839,93.3,88.4,79,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,5,9.05,8.858,89.7,85.2,76.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,7,9.07,8.877,91.7,87.2,79.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,9,9.09,8.896,91.8,87.3,79.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,11,9.11,8.915,93.2,88.7,81.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,13,9.13,8.934,94.9,90.3,83,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,15,9.15,8.954,96.3,91.2,83.3,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,17,9.17,8.973,95.7,90.6,82.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,19,9.19,8.992,94.3,89.5,82.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,21,9.21,9.011,96.1,90.8,83.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,23,9.23,9.03,96.6,91.2,84.3,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,25,9.25,9.049,97,91.6,84.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,27,9.27,9.068,98,92.5,86,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,29,9.29,9.088,99.2,93.6,87.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,31,9.31,9.107,101,95.2,89.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,33,9.33,9.126,102.6,96.6,89.7,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,35,9.35,9.145,102.3,96.3,88.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,37,9.37,9.164,103.1,97,87.3,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,39,9.39,9.183,99.7,94.1,85,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,41,9.41,9.203,99.4,93.8,85.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,43,9.43,9.222,96.3,91.1,81.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,45,9.45,9.241,98,93.1,82.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,47,9.47,9.26,98.7,93.8,82.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,49,9.49,9.279,98,93,82,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,51,9.51,9.298,96.8,91.8,79.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,53,9.53,9.317,99.9,94.9,83.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,55,9.55,9.337,101.1,96.4,85.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,57,9.57,9.356,98.6,94,83.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,59,9.59,9.375,99.9,95.3,84.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,61,9.61,9.394,100.3,95.4,83.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,63,9.63,9.413,100,94.9,82.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,65,9.65,9.432,101.6,96.4,83.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,67,9.67,9.451,101.8,96.5,84.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,69,9.69,9.471,100.9,95.4,82.3,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,71,9.71,9.49,99.8,94.6,81.8,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,73,9.73,9.509,99.1,94,81.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,75,9.75,9.528,99,93.9,81.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,77,9.77,9.547,100.3,95.1,83.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,79,9.79,9.566,101.7,96.3,83.7,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,81,9.81,9.585,99.6,95,82.8,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,83,9.83,9.605,99,94.3,81.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,85,9.85,9.624,98.9,94.7,82.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,87,9.87,9.643,100.4,95.5,83,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,89,9.89,9.662,104.2,99.4,87.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,91,9.91,9.681,102.6,98.5,87.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,93,9.93,9.7,106,101.7,90.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,95,9.95,9.719,106,101.1,88.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,97,9.97,9.739,103.8,98.4,85.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,99,9.99,9.758,105.6,99.9,87,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,101,10.01,9.777,106.3,100.6,87.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,103,10.03,9.796,105.7,100.1,87.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,105,10.05,9.815,101.1,96,83.2,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,107,10.07,9.834,103,97.6,84.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,109,10.09,9.853,102.8,97.4,84.1,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,111,10.11,9.873,100.2,95,81.3,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,113,10.13,9.892,103,97.8,84.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,115,10.15,9.911,102.7,97.2,83.6,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,117,10.17,9.93,99,94.2,82,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,119,10.19,9.949,97.5,93,81.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,121,10.21,9.968,96,91.1,78.7,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,123,10.23,9.988,101.2,96,83.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,125,10.25,10.007,101.2,96.1,83.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,127,10.27,10.026,100.7,95.7,82.5,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,129,10.29,10.045,101.3,96.1,82.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,131,10.31,10.064,98.1,92.8,78.9,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,133,10.33,10.083,93.3,88.1,73,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
382,U1536,A,2,H,4,A,135,10.35,10.102,95.2,89.7,75.4,4/10/2019 1:05,CV-L107C-L170542B,SHIL,SHLF9854391,113645011,,,
